dataset_label,term_id,importance_rank,difficulty_label,category,term,reading,aliases,era,macro_region,region_detail,display_period,sort_year,question_id,stage,focus,question_type,question,answer,keywords,accepted_answers,answer_note,source_name,source_url
大学受験世界史・重要300用語（三段階学習）,WH-000010,233,大学受験標準,国家・王朝,古バビロニア王国,こばびろにあおうこく,バビロン第1王朝,古代オリエント,西アジア,メソポタミア中南部,前19〜前16世紀,-1894,WH-000010-I01,integrated,統合説明,integrated,「古バビロニア王国」について説明せよ。,**アムル人**がバビロンを中心に建て、**ハンムラビ王**の時代にメソポタミアを統一した王国。 法典と中央集権的支配を整え、**バビロニア**がメソポタミア政治・文化の中心となる基礎を作った。,アムル人|ハンムラビ王|バビロニア,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000011,234,大学受験標準,制度・政策・法律,ハンムラビ法典,はんむらびほうてん,,古代オリエント,西アジア,古バビロニア王国,前18世紀,-1750,WH-000011-B01,beginner,用語の特定,identify,古バビロニア王国の王が制定し、「目には目を」で知られる法典は？,ハンムラビ法典,ハンムラビ法典,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000011,234,大学受験標準,制度・政策・法律,ハンムラビ法典,はんむらびほうてん,,古代オリエント,西アジア,古バビロニア王国,前18世紀,-1750,WH-000011-B02,beginner,時期,time,ハンムラビ法典が成立・実施されたのはいつ頃？,前18世紀,前18世紀,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000011,234,大学受験標準,制度・政策・法律,ハンムラビ法典,はんむらびほうてん,,古代オリエント,西アジア,古バビロニア王国,前18世紀,-1750,WH-000011-B03,beginner,制定者,person,ハンムラビ法典を制定した王は？,ハンムラビ王,ハンムラビ王,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000011,234,大学受験標準,制度・政策・法律,ハンムラビ法典,はんむらびほうてん,,古代オリエント,西アジア,古バビロニア王国,前18世紀,-1750,WH-000011-R01,reverse,内容,reverse,どんな制度・政策・法律？,**前18世紀**、古バビロニア王国の**ハンムラビ王**が、慣習法や判例を集成して石柱に刻ませた法典。,前18世紀|ハンムラビ王,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000011,234,大学受験標準,制度・政策・法律,ハンムラビ法典,はんむらびほうてん,,古代オリエント,西アジア,古バビロニア王国,前18世紀,-1750,WH-000011-R02,reverse,結果・影響,reverse,どのような影響を与えた？,**ハンムラビ法典**は、身分によって刑罰が異なる一方、私人の復讐を国家の裁判へ置き換え、古代国家の法秩序を示す代表例となった。,ハンムラビ法典,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000011,234,大学受験標準,制度・政策・法律,ハンムラビ法典,はんむらびほうてん,,古代オリエント,西アジア,古バビロニア王国,前18世紀,-1750,WH-000011-I01,integrated,統合説明,integrated,「ハンムラビ法典」について説明せよ。,**前18世紀**、古バビロニア王国の**ハンムラビ王**が、慣習法や判例を集成して石柱に刻ませた法典。 身分によって刑罰が異なる一方、私人の復讐を国家の裁判へ置き換え、古代国家の法秩序を示す代表例となった。,前18世紀|ハンムラビ王,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000012,54,大学受験基礎,国家・王朝,殷,いん,商,古代,東アジア,黄河中下流域,前16世紀頃〜前11世紀頃,-1600,WH-000012-B01,beginner,用語の特定,identify,甲骨文字(こうこつもじ)や青銅器を残し、考古学的に実在が確認される中国最古の王朝は？,殷(いん),殷,商,,世界史の窓：殷,https://www.y-history.net/appendix/wh0203-015.html
大学受験世界史・重要300用語（三段階学習）,WH-000012,54,大学受験基礎,国家・王朝,殷,いん,商,古代,東アジア,黄河中下流域,前16世紀頃〜前11世紀頃,-1600,WH-000012-B02,beginner,文化,content,殷(いん)で占いの記録を亀甲や獣骨に刻んだ文字は？,甲骨文字(こうこつもじ),甲骨文字,,,世界史の窓：殷,https://www.y-history.net/appendix/wh0203-015.html
大学受験世界史・重要300用語（三段階学習）,WH-000012,54,大学受験基礎,国家・王朝,殷,いん,商,古代,東アジア,黄河中下流域,前16世紀頃〜前11世紀頃,-1600,WH-000012-B03,beginner,文化,content,殷(いん)の祭祀(さいし)や権力を象徴する精巧な金属器は？,青銅器,青銅器,,,世界史の窓：殷,https://www.y-history.net/appendix/wh0203-015.html
大学受験世界史・重要300用語（三段階学習）,WH-000012,54,大学受験基礎,国家・王朝,殷,いん,商,古代,東アジア,黄河中下流域,前16世紀頃〜前11世紀頃,-1600,WH-000012-R01,reverse,複合説明,reverse,何をした？,前16世紀頃から黄河(こうが)流域で栄え、王が祭祀(さいし)と軍事を掌握した。**甲骨文字(こうこつもじ)**による占いと記録、精巧な**青銅器**を特徴とし、都の遺跡として**殷墟(いんきょ)**が知られる。,甲骨文字|青銅器|殷墟|黄河,,,世界史の窓：殷,https://www.y-history.net/appendix/wh0203-015.html
大学受験世界史・重要300用語（三段階学習）,WH-000012,54,大学受験基礎,国家・王朝,殷,いん,商,古代,東アジア,黄河中下流域,前16世紀頃〜前11世紀頃,-1600,WH-000012-I01,integrated,統合説明,integrated,「殷(いん)」について説明せよ。,前16世紀頃から黄河(こうが)流域で栄えた、中国で実在が確認される最古の王朝。王が祭祀(さいし)と軍事を掌握し、**甲骨文字(こうこつもじ)**と精巧な**青銅器**を残し、都の跡として**殷墟(いんきょ)**が知られる。,黄河|甲骨文字|青銅器|殷墟,,,世界史の窓：殷,https://www.y-history.net/appendix/wh0203-015.html
大学受験世界史・重要300用語（三段階学習）,WH-000013,235,大学受験標準,民族・身分・社会集団,アーリヤ人,あーりやじん,,古代インド,南アジア,中央アジアからインド北西部,前1500年頃以降,-1500,WH-000013-B01,beginner,用語の特定,identify,前1500年頃からインド北西部へ移住し、ヴェーダ文化を築いたインド＝ヨーロッパ語系の人々は？,アーリヤ人,アーリヤ人,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000013,235,大学受験標準,民族・身分・社会集団,アーリヤ人,あーりやじん,,古代インド,南アジア,中央アジアからインド北西部,前1500年頃以降,-1500,WH-000013-B02,beginner,時期,time,アーリヤ人が歴史上重要になるのはいつ頃？,前1500年頃以降,前1500年頃以降,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000013,235,大学受験標準,民族・身分・社会集団,アーリヤ人,あーりやじん,,古代インド,南アジア,中央アジアからインド北西部,前1500年頃以降,-1500,WH-000013-B03,beginner,地域,place,アーリヤ人が最初に進出したインドの地域は？,インド北西部,インド北西部,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000013,235,大学受験標準,民族・身分・社会集団,アーリヤ人,あーりやじん,,古代インド,南アジア,中央アジアからインド北西部,前1500年頃以降,-1500,WH-000013-R01,reverse,内容,reverse,どのような集団？,**前1500年頃**から中央アジア方面よりインド北西部へ移住し、牧畜を基礎に先住民を支配しながら定住した。,前1500年頃,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000013,235,大学受験標準,民族・身分・社会集団,アーリヤ人,あーりやじん,,古代インド,南アジア,中央アジアからインド北西部,前1500年頃以降,-1500,WH-000013-R02,reverse,結果・影響,reverse,歴史上どんな役割を果たした？,**ヴェーダ**と祭式文化を発達させ、**バラモン教**やヴァルナ制など古代インド社会の基礎を作った。,ヴェーダ|バラモン教,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000013,235,大学受験標準,民族・身分・社会集団,アーリヤ人,あーりやじん,,古代インド,南アジア,中央アジアからインド北西部,前1500年頃以降,-1500,WH-000013-I01,integrated,統合説明,integrated,「アーリヤ人」について説明せよ。,**前1500年頃**から中央アジア方面よりインド北西部へ移住し、牧畜を基礎に先住民を支配しながら定住した。 **ヴェーダ**と祭式文化を発達させ、**バラモン教**やヴァルナ制など古代インド社会の基礎を作った。,前1500年頃|ヴェーダ|バラモン教,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000014,236,大学受験標準,文化・技術・学問,甲骨文字,こうこつもじ,,古代中国,東アジア,黄河流域・殷の都邑,前13〜前11世紀,-1300,WH-000014-B01,beginner,用語の特定,identify,殷(いん)王が亀甲や獣骨に占いの内容を刻んだ文字は？,甲骨文字(こうこつもじ),甲骨文字,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
