dataset_label,item_id,importance_rank,difficulty_label,unit,subunit,item,reading,aliases,prerequisite_ids,card_id,card_type,focus,question,answer,accepted_answers,explanation,confusable_with,distinction,formula,answer_unit,memory_aid,source_name,source_url,reading_map
生物基礎_Deck1_最重要骨格,BB-000031,31,Deck1・最重要骨格,生物の特徴,生物とエネルギー,葉緑体,ようりょくたい,なし,BB-000025｜BB-000013,BB-000031-C01,identify,植物細胞などで光合成が行われる細胞小器官は何か,植物細胞などで光合成が行われる細胞小器官は何か。,葉緑体,葉緑体,葉緑体はクロロフィルをもち、光エネルギーを利用する。,ミトコンドリア,葉緑体は光合成、ミトコンドリアは呼吸の中心となる。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」｜大学入試センター「令和7年度大学入学共通テスト 生物基礎」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf｜https://www.dnc.ac.jp/albums/abm.php?d=771&f=abm00005960.pdf&n=2025_op_37_seibutsukiso.pdf,クロロフィル=くろろふぃる｜光エネルギー=ひかりえねるぎー｜細胞小器官=さいぼうしょうきかん｜植物細胞=しょくぶつさいぼう｜光合成=こうごうせい｜葉緑体=ようりょくたい
生物基礎_Deck1_最重要骨格,BB-000032,32,Deck1・最重要骨格,ヒトの体の調節,免疫,ヘルパーT細胞,へるぱーてぃーさいぼう,なし,なし,BB-000032-C01,identify,抗原提示を受け、B細胞やキラーT細胞の働きを促進するT細胞は何か,抗原提示を受け、B細胞やキラーT細胞の働きを促進するT細胞は何か。,ヘルパーT細胞,ヘルパーT細胞,ヘルパーT細胞は獲得免疫全体の司令役として働く。,キラーT細胞,ヘルパーT細胞は他の免疫細胞を活性化し、キラーT細胞は感染細胞などを直接攻撃する。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」｜米国国立医学図書館 MedlinePlus「Immune response」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf｜https://medlineplus.gov/ency/article/000821.htm,ヘルパーT細胞=へるぱーてぃーさいぼう｜キラーT細胞=きらーてぃーさいぼう｜抗原提示=こうげんていじ｜獲得免疫=かくとくめんえき｜B細胞=びーさいぼう
生物基礎_Deck1_最重要骨格,BB-000033,33,Deck1・最重要骨格,生物の多様性と生態系,生態系とその保全,被食者,ひしょくしゃ,なし,なし,BB-000033-C01,identify,捕食者に捕らえられて食べられる側の生物を何というか,捕食者に捕らえられて食べられる側の生物を何というか。,被食者,被食者,被食者の個体数は捕食圧や餌資源などの影響を受ける。,捕食者,被食者は食べられる側、捕食者は食べる側である。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,捕食者=ほしょくしゃ｜被食者=ひしょくしゃ
生物基礎_Deck1_最重要骨格,BB-000034,34,Deck1・最重要骨格,生物の特徴,遺伝情報とDNA,遺伝情報,いでんじょうほう,なし,BB-000004,BB-000034-C01,identify,親から子へ伝わり、生物の形質や生命活動に関わる情報を何というか,親から子へ伝わり、生物の形質や生命活動に関わる情報を何というか。,遺伝情報,遺伝情報,遺伝情報は主にDNAの塩基配列として保存される。,遺伝子,遺伝情報は情報そのもの、遺伝子はその情報を担うDNA上の単位である。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,塩基配列=えんきはいれつ｜生命活動=せいめいかつどう｜遺伝情報=いでんじょうほう
生物基礎_Deck1_最重要骨格,BB-000035,35,Deck1・最重要骨格,ヒトの体の調節,免疫,キラーT細胞,きらーてぃーさいぼう,細胞傷害性T細胞,なし,BB-000035-C01,identify,ウイルス感染細胞や異常細胞を特異的に攻撃するT細胞は何か,ウイルス感染細胞や異常細胞を特異的に攻撃するT細胞は何か。,キラーT細胞,キラーT細胞｜細胞傷害性T細胞,キラーT細胞は細胞性免疫の中心として、標的細胞を直接排除する。,ヘルパーT細胞,キラーT細胞は標的細胞を直接攻撃し、ヘルパーT細胞は免疫反応を促進する。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」｜米国国立医学図書館 MedlinePlus「Immune response」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf｜https://medlineplus.gov/ency/article/000821.htm,キラーT細胞=きらーてぃーさいぼう｜細胞性免疫=さいぼうせいめんえき｜標的細胞=ひょうてきさいぼう
生物基礎_Deck1_最重要骨格,BB-000036,36,Deck1・最重要骨格,生物の多様性と生態系,生態系とその保全,生態系のバランス,せいたいけいのばらんす,生態系の平衡,なし,BB-000036-C01,identify,生物の個体数や物質の量が変動しながらも、全体として一定範囲に保たれる状態を何というか,生物の個体数や物質の量が変動しながらも、全体として一定範囲に保たれる状態を何というか。,生態系のバランス,生態系のバランス｜生態系の平衡,生態系は完全に静止しているのではなく、相互作用によって動的な均衡を保つ。,極相,生態系のバランスは生態系全体の動的均衡、極相は遷移の終盤にみられる比較的安定した植生である。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,生態系のバランス=せいたいけいのばらんす
生物基礎_Deck1_最重要骨格,BB-000037,37,Deck1・最重要骨格,生物の特徴,遺伝情報とDNA,染色体,せんしょくたい,なし,BB-000004｜BB-000025,BB-000037-C01,identify,真核細胞の核内で、DNAがタンパク質とともにまとまった構造を何というか,真核細胞の核内で、DNAがタンパク質とともにまとまった構造を何というか。,染色体,染色体,染色体は細胞分裂時に凝縮して観察しやすくなる。,DNA,DNAは物質、染色体はDNAとタンパク質からなる構造である。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」｜米国国立ヒトゲノム研究所「Chromosome」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf｜https://www.genome.gov/genetics-glossary/Chromosome,タンパク質=たんぱくしつ｜真核細胞=しんかくさいぼう｜染色体=せんしょくたい｜凝縮=ぎょうしゅく
生物基礎_Deck1_最重要骨格,BB-000038,38,Deck1・最重要骨格,ヒトの体の調節,免疫,記憶細胞,きおくさいぼう,なし,なし,BB-000038-C01,identify,初回の免疫反応後も長く残り、同じ抗原への二次応答を速める細胞を何というか,初回の免疫反応後も長く残り、同じ抗原への二次応答を速める細胞を何というか。,記憶細胞,記憶細胞,記憶B細胞や記憶T細胞が残ることで、再感染時に強い反応が起こる。,形質細胞,記憶細胞は長期に残り再応答に備え、形質細胞は主に抗体を分泌する。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」｜米国国立医学図書館 MedlinePlus「Immune response」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf｜https://medlineplus.gov/ency/article/000821.htm,二次応答=にじおうとう｜記憶細胞=きおくさいぼう｜B細胞=びーさいぼう｜T細胞=てぃーさいぼう｜抗原=こうげん
生物基礎_Deck1_最重要骨格,BB-000039,39,Deck1・最重要骨格,生物の多様性と生態系,生態系とその保全,攪乱,かくらん,撹乱,なし,BB-000039-C01,identify,台風、洪水、火山噴火などによって生態系の構造や環境が大きく変化することを何というか,台風、洪水、火山噴火などによって生態系の構造や環境が大きく変化することを何というか。,攪乱,攪乱｜撹乱,適度な攪乱が多様な生息場所をつくり、生物多様性を維持する場合もある。,人為的攪乱,攪乱は自然・人為の両方を含み、人為的攪乱は人間活動によるものに限る。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,生物多様性=せいぶつたようせい｜生態系=せいたいけい｜攪乱=かくらん
生物基礎_Deck1_最重要骨格,BB-000040,40,Deck1・最重要骨格,生物の特徴,生物とエネルギー,代謝,たいしゃ,なし,なし,BB-000040-C01,identify,生体内で行われる化学反応全体を何というか,生体内で行われる化学反応全体を何というか。,代謝,代謝,代謝には物質を合成する同化と、分解する異化がある。,生命活動,代謝は生命活動を支える化学反応そのものを指す。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,代謝=たいしゃ｜同化=どうか｜異化=いか
生物基礎_Deck1_最重要骨格,BB-000041,41,Deck1・最重要骨格,ヒトの体の調節,免疫,予防接種,よぼうせっしゅ,ワクチン接種,なし,BB-000041-C01,identify,ワクチンを投与して免疫記憶をつくらせ、感染症の発症や重症化を防ぐ方法を何というか,ワクチンを投与して免疫記憶をつくらせ、感染症の発症や重症化を防ぐ方法を何というか。,予防接種,予防接種｜ワクチン接種,予防接種は獲得免疫の二次応答を利用する。,血清療法,予防接種は自分の免疫反応と記憶を誘導し、血清療法は完成した抗体を投与する。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」｜米国国立医学図書館 MedlinePlus「Vaccines」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf｜https://medlineplus.gov/ency/anatomyvideos/000137.htm,ワクチン=わくちん｜予防接種=よぼうせっしゅ｜二次応答=にじおうとう｜免疫記憶=めんえききおく｜獲得免疫=かくとくめんえき
生物基礎_Deck1_最重要骨格,BB-000042,42,Deck1・最重要骨格,生物の多様性と生態系,生態系とその保全,人為的攪乱,じんいてきかくらん,人為的撹乱,BB-000039,BB-000042-C01,identify,森林伐採、開発、汚染など、人間活動によって生態系が変化することを何というか,森林伐採、開発、汚染など、人間活動によって生態系が変化することを何というか。,人為的攪乱,人為的攪乱｜人為的撹乱,規模や頻度が大きい人為的攪乱は、生態系の回復力を超えることがある。,自然攪乱,人為的攪乱は人間活動、自然攪乱は台風や火山など自然現象による。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,人為的攪乱=じんいてきかくらん｜生態系=せいたいけい｜頻度=ひんど
生物基礎_Deck1_最重要骨格,BB-000043,43,Deck1・最重要骨格,生物の特徴,生物とエネルギー,同化,どうか,なし,BB-000040,BB-000043-C01,identify,単純な物質から複雑な物質を合成し、エネルギーを蓄える代謝を何というか,単純な物質から複雑な物質を合成し、エネルギーを蓄える代謝を何というか。,同化,同化,光合成は代表的な同化である。,異化,同化は合成してエネルギーを蓄え、異化は分解してエネルギーを取り出す。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,光合成=こうごうせい｜代謝=たいしゃ｜同化=どうか
