dataset_label,item_id,importance_rank,difficulty_label,curriculum_scope,unit,subunit,item,reading,aliases,prerequisite_ids,scale,region,reference_year,card_id,card_type,focus,question,answer,accepted_answers,explanation,confusable_with,distinction,formula,answer_unit,memory_aid,source_name,source_url,reading_map
大学受験地理_Deck1_全範囲の骨格,GE-000054,54,Deck 1｜全範囲の骨格,両方,自然環境,火山,火山フロント,かざんふろんと,火山前線,GE-000043｜GE-000053,世界,世界全体,該当なし,GE-000054-C01,identify,用語の識別,沈み込み帯で、海溝にほぼ平行に火山が並ぶ帯の海溝側の境界を何というか。,火山フロント,火山フロント｜火山前線,沈み込むプレートから供給される水がマグマ生成を促す地域と関係する。,なし,なし,なし,なし,なし,米国地質調査所『This Dynamic Earth』,https://pubs.usgs.gov/gip/dynamic/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000055,55,Deck 1｜全範囲の骨格,両方,自然環境,造山帯,環太平洋造山帯,かんたいへいようぞうざんたい,環太平洋火山帯｜リング・オブ・ファイア,なし,大州,太平洋周辺,該当なし,GE-000055-C01,identify,用語の識別,太平洋を取り囲み、地震と火山活動が活発な造山帯は何か。,環太平洋造山帯,環太平洋造山帯｜環太平洋火山帯｜リング・オブ・ファイア,プレートの沈み込み帯が多く分布する。,なし,なし,なし,なし,なし,米国地質調査所『This Dynamic Earth』,https://pubs.usgs.gov/gip/dynamic/,環太平洋造山帯=かんたいへいようぞうざんたい
大学受験地理_Deck1_全範囲の骨格,GE-000056,56,Deck 1｜全範囲の骨格,両方,自然環境,造山帯,アルプス・ヒマラヤ造山帯,あるぷすひまらやぞうざんたい,なし,なし,大州,ユーラシア南部,該当なし,GE-000056-C01,identify,用語の識別,地中海沿岸からヒマラヤ、東南アジアへ続く新期造山帯は何か。,アルプス・ヒマラヤ造山帯,アルプス・ヒマラヤ造山帯,アフリカ・アラビア・インドなどのプレートとユーラシアプレートの収束に関係する。,なし,なし,なし,なし,なし,米国地質調査所『This Dynamic Earth』,https://pubs.usgs.gov/gip/dynamic/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000057,57,Deck 1｜全範囲の骨格,両方,自然環境,大地形,新期造山帯,しんきぞうざんたい,なし,なし,世界,世界全体,該当なし,GE-000057-C01,identify,用語の識別,地質学的に新しく形成され、険しい山地が多く地震・火山活動が活発な造山帯を何というか。,新期造山帯,新期造山帯,環太平洋造山帯とアルプス・ヒマラヤ造山帯が代表的である。,古期造山帯,新期造山帯は若く険しく地殻変動が活発、古期造山帯は侵食が進み比較的なだらか。,なし,なし,なし,文部科学省『高等学校学習指導要領解説 地理歴史編』,https://www.mext.go.jp/content/20220802-mxt_kyoiku02-100002620_03.pdf,なし
大学受験地理_Deck1_全範囲の骨格,GE-000058,58,Deck 1｜全範囲の骨格,両方,自然環境,大地形,古期造山帯,こきぞうざんたい,なし,なし,世界,世界全体,該当なし,GE-000058-C01,identify,用語の識別,古い時代の造山運動で形成され、侵食が進んだ比較的なだらかな山地を何というか。,古期造山帯,古期造山帯,石炭などの資源を産する地域が多い。,新期造山帯,古期造山帯は古く侵食が進み、新期造山帯は若く険しい。,なし,なし,なし,文部科学省『高等学校学習指導要領解説 地理歴史編』,https://www.mext.go.jp/content/20220802-mxt_kyoiku02-100002620_03.pdf,なし
大学受験地理_Deck1_全範囲の骨格,GE-000059,59,Deck 1｜全範囲の骨格,両方,自然環境,大地形,安定陸塊,あんていりくかい,なし,なし,世界,世界全体,該当なし,GE-000059-C01,identify,用語の識別,先カンブリア時代の古い岩石からなり、長期間大きな造山運動を受けていない大陸部分を何というか。,安定陸塊,安定陸塊,楯状地と卓状地に大別される。,なし,なし,なし,なし,なし,文部科学省『高等学校学習指導要領解説 地理歴史編』,https://www.mext.go.jp/content/20220802-mxt_kyoiku02-100002620_03.pdf,安定陸塊=あんていりくかい
大学受験地理_Deck1_全範囲の骨格,GE-000060,60,Deck 1｜全範囲の骨格,両方,自然環境,大地形,楯状地,たてじょうち,なし,GE-000059,世界,世界全体,該当なし,GE-000060-C01,identify,用語の識別,安定陸塊のうち、古い基盤岩が地表に露出している地域を何というか。,楯状地,楯状地,カナダ楯状地などが代表例で、金属資源に富む地域がある。,卓状地,楯状地は基盤岩が露出し、卓状地はその上を堆積層が覆う。,なし,なし,なし,文部科学省『高等学校学習指導要領解説 地理歴史編』,https://www.mext.go.jp/content/20220802-mxt_kyoiku02-100002620_03.pdf,楯状地=たてじょうち
大学受験地理_Deck1_全範囲の骨格,GE-000061,61,Deck 1｜全範囲の骨格,両方,自然環境,大地形,卓状地,たくじょうち,なし,GE-000059,世界,世界全体,該当なし,GE-000061-C01,identify,用語の識別,安定陸塊のうち、古い基盤岩の上を水平に近い堆積層が覆う地域を何というか。,卓状地,卓状地,広い平原や台地を形成しやすい。,楯状地,卓状地は堆積層に覆われ、楯状地は基盤岩が露出する。,なし,なし,なし,文部科学省『高等学校学習指導要領解説 地理歴史編』,https://www.mext.go.jp/content/20220802-mxt_kyoiku02-100002620_03.pdf,卓状地=たくじょうち
大学受験地理_Deck1_全範囲の骨格,GE-000062,62,Deck 1｜全範囲の骨格,両方,自然環境,山地地形,褶曲山地,しゅうきょくさんち,なし,なし,世界,世界全体,該当なし,GE-000062-C01,identify,用語の識別,地層が横から圧縮されて波状に曲がり、隆起してできた山地を何というか。,褶曲山地,褶曲山地,プレートの収束境界に形成される大山脈に多い。,なし,なし,なし,なし,なし,米国地質調査所『This Dynamic Earth』,https://pubs.usgs.gov/gip/dynamic/,褶曲山地=しゅうきょくさんち
大学受験地理_Deck1_全範囲の骨格,GE-000063,63,Deck 1｜全範囲の骨格,両方,自然環境,山地地形,断層山地,だんそうさんち,なし,GE-000047,世界,世界全体,該当なし,GE-000063-C01,identify,用語の識別,断層運動によって地塊が隆起してできた山地を何というか。,断層山地,断層山地,周辺に断層崖や盆地を伴うことがある。,なし,なし,なし,なし,なし,国土地理院『地理教育の道具箱』,https://www.gsi.go.jp/CHIRIKYOUIKU/,断層山地=だんそうさんち
大学受験地理_Deck1_全範囲の骨格,GE-000064,64,Deck 1｜全範囲の骨格,両方,自然環境,地形形成,外的営力,がいてきえいりょく,なし,なし,世界,世界全体,該当なし,GE-000064-C01,identify,用語の識別,流水、風、氷河などが地表を削り運び堆積させる作用の総称は何か。,外的営力,外的営力,風化・侵食・運搬・堆積を通じて小地形をつくる。,なし,なし,なし,なし,なし,国土地理院『地理教育の道具箱』,https://www.gsi.go.jp/CHIRIKYOUIKU/,外的営力=がいてきえいりょく
大学受験地理_Deck1_全範囲の骨格,GE-000065,65,Deck 1｜全範囲の骨格,両方,自然環境,地形形成,風化,ふうか,なし,GE-000064,世界,世界全体,該当なし,GE-000065-C01,identify,用語の識別,岩石が気温変化、水、生物などによってその場で崩れたり変質したりする作用は何か。,風化,風化,物理的風化と化学的風化がある。,侵食,風化はその場で岩石が崩れ、侵食は物質が削り取られる。,なし,なし,なし,国土地理院『地理教育の道具箱』,https://www.gsi.go.jp/CHIRIKYOUIKU/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000066,66,Deck 1｜全範囲の骨格,両方,自然環境,地形形成,侵食,しんしょく,なし,GE-000064,世界,世界全体,該当なし,GE-000066-C01,identify,用語の識別,流水、波、風、氷河などが地表を削り取る作用は何か。,侵食,侵食,削られた物質は運搬され、別の場所に堆積する。,風化,侵食は削り取り、風化はその場で崩壊・変質する。,なし,なし,なし,国土地理院『地理教育の道具箱』,https://www.gsi.go.jp/CHIRIKYOUIKU/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000067,67,Deck 1｜全範囲の骨格,両方,自然環境,地形形成,運搬,うんぱん,なし,GE-000064,世界,世界全体,該当なし,GE-000067-C01,identify,用語の識別,侵食された土砂や岩石を、流水・風・氷河などが別の場所へ移動させる作用は何か。,運搬,運搬,運ぶ力が弱まると堆積が起こる。,なし,なし,なし,なし,なし,国土地理院『地理教育の道具箱』,https://www.gsi.go.jp/CHIRIKYOUIKU/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000068,68,Deck 1｜全範囲の骨格,両方,自然環境,地形形成,堆積,たいせき,なし,GE-000064｜GE-000067,世界,世界全体,該当なし,GE-000068-C01,identify,用語の識別,流水や風などの運搬力が弱まり、土砂が積もる作用は何か。,堆積,堆積,扇状地、三角州、砂州などの形成に関係する。,なし,なし,なし,なし,なし,国土地理院『地理教育の道具箱』,https://www.gsi.go.jp/CHIRIKYOUIKU/,堆積=たいせき
大学受験地理_Deck1_全範囲の骨格,GE-000069,69,Deck 1｜全範囲の骨格,両方,自然環境,河川地形,河川の上流,かせんのじょうりゅう,なし,GE-000066,世界,世界全体,該当なし,GE-000069-C01,association,卓越作用,河川の上流では、侵食・運搬・堆積のうちどの作用が最も卓越しやすいか。,侵食,侵食｜侵食作用,勾配が急で流速が大きく、V字谷が形成されやすい。,なし,なし,なし,なし,なし,国土地理院『地理教育の道具箱』,https://www.gsi.go.jp/CHIRIKYOUIKU/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000070,70,Deck 1｜全範囲の骨格,両方,自然環境,河川地形,河川の中流,かせんのちゅうりゅう,なし,GE-000067,世界,世界全体,該当なし,GE-000070-C01,association,卓越作用,河川の中流では、侵食・運搬・堆積のうちどの作用が最も卓越しやすいか。,運搬,運搬｜運搬作用,上流で侵食された土砂を下流へ運ぶ作用が目立ち、蛇行も発達しやすい。,なし,なし,なし,なし,なし,国土地理院『地理教育の道具箱』,https://www.gsi.go.jp/CHIRIKYOUIKU/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000071,71,Deck 1｜全範囲の骨格,両方,自然環境,河川地形,河川の下流,かせんのかりゅう,なし,GE-000068,世界,世界全体,該当なし,GE-000071-C01,association,卓越作用,河川の下流では、侵食・運搬・堆積のうちどの作用が最も卓越しやすいか。,堆積,堆積｜堆積作用,勾配が緩くなり、氾濫原や三角州が形成されやすい。,なし,なし,なし,なし,なし,国土地理院『地理教育の道具箱』,https://www.gsi.go.jp/CHIRIKYOUIKU/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000072,72,Deck 1｜全範囲の骨格,両方,自然環境,河川地形,V字谷,ぶいじこく,なし,GE-000069,世界,世界全体,該当なし,GE-000072-C01,identify,用語の識別,河川の上流で下方侵食が進み、横断面がV字形になった谷を何というか。,V字谷,V字谷,谷底が狭く、両側の斜面が急である。,なし,なし,なし,なし,なし,国土地理院『地理教育の道具箱』,https://www.gsi.go.jp/CHIRIKYOUIKU/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000073,73,Deck 1｜全範囲の骨格,両方,自然環境,河川地形,扇状地,せんじょうち,なし,GE-000068,世界,世界全体,該当なし,GE-000073-C01,identify,用語の識別,山地から平地へ出た河川が土砂を扇形に堆積させてできる地形は何か。,扇状地,扇状地,扇頂・扇央・扇端に分けられ、扇央は水が伏流しやすい。,なし,なし,なし,なし,なし,国土地理院『地理教育の道具箱』,https://www.gsi.go.jp/CHIRIKYOUIKU/,扇状地=せんじょうち
