dataset_label,item_id,importance_rank,difficulty_label,unit,subunit,item,reading,aliases,prerequisite_ids,time_scale,spatial_scale,card_id,card_type,focus,question,answer,accepted_answers,explanation,confusable_with,distinction,formula,answer_unit,memory_aid,source_name,source_url,reading_map
地学基礎 Deck1 全範囲最重要骨格,ES-000030,30,Deck1｜全範囲の最重要骨格,地球のすがた,地震活動,震源距離,しんげんきょり,なし,ES-000022,秒〜日,地域,ES-000030-C02,relation,S-P時間との関係,一般に震源距離が大きくなると、S-P時間はどうなるか。,長くなる,長くなる｜大きくなる,P波とS波の速さの差によって、遠いほど到着時刻の差が広がる。,震央距離,ここで扱うのは観測点から地下の震源までの距離。,なし,なし,なし,地震調査研究推進本部「地震・津波の用語集」,https://www.jishin.go.jp/main/yogo/c.htm,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000031,31,Deck1｜全範囲の最重要骨格,地球のすがた,火山活動,火山,かざん,なし,なし,複数尺度,地域,ES-000031-C01,identify,用語の同定,地下のマグマや火山ガスなどが地表へ噴出してできる地形を何というか。,火山,火山,地下のマグマや火山ガスなどが地表へ噴出してできる地形。,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000031,31,Deck1｜全範囲の最重要骨格,地球のすがた,火山活動,火山,かざん,なし,なし,複数尺度,地域,ES-000031-C02,location,分布,世界の火山は、主にどのような場所に分布するか。,プレート境界付近,プレート境界付近｜プレート境界,沈み込み帯や海嶺に多いが、ホットスポットのように境界から離れた火山もある。,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000032,32,Deck1｜全範囲の最重要骨格,地球のすがた,火山活動,マグマ,まぐま,なし,ES-000031,複数尺度,地域,ES-000032-C01,identify,用語の同定,地下にある、岩石が高温で溶けた物質と結晶・火山ガスの混合物を何というか。,マグマ,マグマ,地下にある、岩石が高温で溶けた物質と結晶・火山ガスの混合物。,溶岩,マグマが地表へ出たものを溶岩という。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000032,32,Deck1｜全範囲の最重要骨格,地球のすがた,火山活動,マグマ,まぐま,なし,ES-000031,複数尺度,地域,ES-000032-C02,comparison,地表に出た名称,マグマが地表へ噴出したものを何というか。,溶岩,溶岩,地下にあるものをマグマ、地表へ出たものを溶岩と呼ぶ。,マグマ,場所による呼び分け。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000033,33,Deck1｜全範囲の最重要骨格,地球のすがた,火成岩,火成岩,かせいがん,なし,ES-000032,複数尺度,試料・露頭,ES-000033-C01,identify,用語の同定,マグマが冷えて固まってできた岩石を何というか。,火成岩,火成岩,マグマが冷えて固まってできた岩石。,なし,なし,なし,なし,なし,地質調査総合センター「岩石の分類」,https://www.gsj.jp/geology/fault-fold/formation/r-classification/index.html,火成岩=かせいがん
地学基礎 Deck1 全範囲最重要骨格,ES-000033,33,Deck1｜全範囲の最重要骨格,地球のすがた,火成岩,火成岩,かせいがん,なし,ES-000032,複数尺度,試料・露頭,ES-000033-C02,structure,二分類,火成岩は、マグマが固まった場所と冷え方から大きく何と何に分けられるか。,火山岩と深成岩,火山岩と深成岩｜火山岩・深成岩,地表付近で急冷したものが火山岩、地下深くで徐冷したものが深成岩。,なし,なし,なし,なし,なし,地質調査総合センター「岩石の分類」,https://www.gsj.jp/geology/fault-fold/formation/r-classification/index.html,火成岩=かせいがん
地学基礎 Deck1 全範囲最重要骨格,ES-000034,34,Deck1｜全範囲の最重要骨格,地球のすがた,火成岩,火山岩,かざんがん,なし,ES-000033,複数尺度,試料・露頭,ES-000034-C01,identify,用語の同定,マグマが地表付近で比較的急速に冷えてできた火成岩を何というか。,火山岩,火山岩,マグマが地表付近で比較的急速に冷えてできた火成岩。,深成岩,火山岩は地表付近で急冷し、斑状組織になりやすい。,なし,なし,なし,地質調査総合センター「岩石の分類」,https://www.gsj.jp/geology/fault-fold/formation/r-classification/index.html,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000034,34,Deck1｜全範囲の最重要骨格,地球のすがた,火成岩,火山岩,かざんがん,なし,ES-000033,複数尺度,試料・露頭,ES-000034-C02,relation,冷却と結晶,火山岩では、マグマが急に冷えるため結晶は一般にどうなりやすいか。,細かくなりやすい,細かくなりやすい｜小さくなりやすい,結晶が十分に成長する時間が短く、石基は細粒になる。,深成岩,火山岩は地表付近で急冷し、斑状組織になりやすい。,なし,なし,なし,地質調査総合センター「岩石の分類」,https://www.gsj.jp/geology/fault-fold/formation/r-classification/index.html,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000035,35,Deck1｜全範囲の最重要骨格,地球のすがた,火成岩,深成岩,しんせいがん,なし,ES-000033,複数尺度,試料・露頭,ES-000035-C01,identify,用語の同定,マグマが地下深くでゆっくり冷えてできた火成岩を何というか。,深成岩,深成岩,マグマが地下深くでゆっくり冷えてできた火成岩。,火山岩,深成岩は地下深くで徐冷し、等粒状組織になりやすい。,なし,なし,なし,地質調査総合センター「岩石の分類」,https://www.gsj.jp/geology/fault-fold/formation/r-classification/index.html,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000035,35,Deck1｜全範囲の最重要骨格,地球のすがた,火成岩,深成岩,しんせいがん,なし,ES-000033,複数尺度,試料・露頭,ES-000035-C02,relation,冷却と結晶,深成岩では、マグマがゆっくり冷えるため結晶は一般にどうなりやすいか。,大きくなりやすい,大きくなりやすい,地下でゆっくり冷えるため、結晶が成長して等粒状組織になりやすい。,火山岩,深成岩は地下深くで徐冷し、等粒状組織になりやすい。,なし,なし,なし,地質調査総合センター「岩石の分類」,https://www.gsj.jp/geology/fault-fold/formation/r-classification/index.html,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000036,36,Deck1｜全範囲の最重要骨格,地球のすがた,火成岩,玄武岩,げんぶがん,なし,ES-000034,複数尺度,試料・露頭,ES-000036-C01,identify,用語の同定,二酸化ケイ素が比較的少なく、黒っぽい火山岩を何というか。,玄武岩,玄武岩,二酸化ケイ素が比較的少なく、黒っぽい火山岩。,斑れい岩,玄武岩は火山岩、斑れい岩は同じ組成側の深成岩。,なし,なし,火山岩と深成岩の組は玄武岩―斑れい岩,地質調査総合センター「岩石の分類」,https://www.gsj.jp/geology/fault-fold/formation/r-classification/index.html,玄武岩=げんぶがん
地学基礎 Deck1 全範囲最重要骨格,ES-000036,36,Deck1｜全範囲の最重要骨格,地球のすがた,火成岩,玄武岩,げんぶがん,なし,ES-000034,複数尺度,試料・露頭,ES-000036-C02,comparison,対応する火成岩,玄武岩と二酸化ケイ素量が近い、冷え方の異なる対応岩石は何か。,斑れい岩,斑れい岩,玄武岩と斑れい岩は組成側が対応し、火山岩か深成岩かが異なる。,斑れい岩,玄武岩と斑れい岩は冷却場所・組織が異なる。,なし,なし,火山岩と深成岩の組は玄武岩―斑れい岩,地質調査総合センター「岩石の分類」,https://www.gsj.jp/geology/fault-fold/formation/r-classification/index.html,玄武岩=げんぶがん
地学基礎 Deck1 全範囲最重要骨格,ES-000037,37,Deck1｜全範囲の最重要骨格,地球のすがた,火成岩,安山岩,あんざんがん,なし,ES-000034,複数尺度,試料・露頭,ES-000037-C01,identify,用語の同定,二酸化ケイ素量が中程度で、灰色を示すことが多い火山岩を何というか。,安山岩,安山岩,二酸化ケイ素量が中程度で、灰色を示すことが多い火山岩。,閃緑岩,安山岩は火山岩、閃緑岩は同じ組成側の深成岩。,なし,なし,火山岩と深成岩の組は安山岩―閃緑岩,地質調査総合センター「岩石の分類」,https://www.gsj.jp/geology/fault-fold/formation/r-classification/index.html,安山岩=あんざんがん
地学基礎 Deck1 全範囲最重要骨格,ES-000037,37,Deck1｜全範囲の最重要骨格,地球のすがた,火成岩,安山岩,あんざんがん,なし,ES-000034,複数尺度,試料・露頭,ES-000037-C02,comparison,対応する火成岩,安山岩と二酸化ケイ素量が近い、冷え方の異なる対応岩石は何か。,閃緑岩,閃緑岩,安山岩と閃緑岩は組成側が対応し、火山岩か深成岩かが異なる。,閃緑岩,安山岩と閃緑岩は冷却場所・組織が異なる。,なし,なし,火山岩と深成岩の組は安山岩―閃緑岩,地質調査総合センター「岩石の分類」,https://www.gsj.jp/geology/fault-fold/formation/r-classification/index.html,安山岩=あんざんがん
地学基礎 Deck1 全範囲最重要骨格,ES-000038,38,Deck1｜全範囲の最重要骨格,地球のすがた,火成岩,流紋岩,りゅうもんがん,なし,ES-000034,複数尺度,試料・露頭,ES-000038-C01,identify,用語の同定,二酸化ケイ素が比較的多く、白っぽい火山岩を何というか。,流紋岩,流紋岩,二酸化ケイ素が比較的多く、白っぽい火山岩。,花こう岩,流紋岩は火山岩、花こう岩は同じ組成側の深成岩。,なし,なし,火山岩と深成岩の組は流紋岩―花こう岩,地質調査総合センター「岩石の分類」,https://www.gsj.jp/geology/fault-fold/formation/r-classification/index.html,流紋岩=りゅうもんがん
地学基礎 Deck1 全範囲最重要骨格,ES-000038,38,Deck1｜全範囲の最重要骨格,地球のすがた,火成岩,流紋岩,りゅうもんがん,なし,ES-000034,複数尺度,試料・露頭,ES-000038-C02,comparison,対応する火成岩,流紋岩と二酸化ケイ素量が近い、冷え方の異なる対応岩石は何か。,花こう岩,花こう岩,流紋岩と花こう岩は組成側が対応し、火山岩か深成岩かが異なる。,花こう岩,流紋岩と花こう岩は冷却場所・組織が異なる。,なし,なし,火山岩と深成岩の組は流紋岩―花こう岩,地質調査総合センター「岩石の分類」,https://www.gsj.jp/geology/fault-fold/formation/r-classification/index.html,流紋岩=りゅうもんがん
地学基礎 Deck1 全範囲最重要骨格,ES-000039,39,Deck1｜全範囲の最重要骨格,地球のすがた,火成岩,斑れい岩,はんれいがん,斑糲岩,ES-000035,複数尺度,試料・露頭,ES-000039-C01,identify,用語の同定,二酸化ケイ素が比較的少なく、黒っぽい深成岩を何というか。,斑れい岩,斑れい岩｜斑糲岩,二酸化ケイ素が比較的少なく、黒っぽい深成岩。,玄武岩,斑れい岩は深成岩、玄武岩は同じ組成側の火山岩。,なし,なし,なし,地質調査総合センター「岩石の分類」,https://www.gsj.jp/geology/fault-fold/formation/r-classification/index.html,斑糲岩=はんれいがん
